identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_31324041346053734411794,ఏ ఊరెళదాం 'ఐత్వం' అక్షర పదాలు,https://obj.diksha.gov.in/ntp-content-production/content/do_31324041346053734411794/artifact/ice_cream_1491394195580.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31324041346053734411794/aitvn-akssr-pdaalu-2v-trgti-apscert-telugu-saadhn-workbook.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyan6qrgr5raqc5ctrgrhd6injsr5euuyfnrnylztr5hksa/master.m3u8""}]",6-8,,,,Telugu,Activities,MUKKU VIJAYA KUMARI,{Teacher},"{DJP,Words,Ithvam letter words,read,Jainism,Oil}",Live,,NOW(),
do_31324042495076761611809,అప్పడాలు - బజ్జీలు 'జ'ఒత్తు పదాలు,https://obj.diksha.gov.in/ntp-content-production/content/do_31324042495076761611809/artifact/bajjilu_2293_1496473196_1496473125124.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31324042495076761611809/j-ottu-pdaalu-2v-trgti-apscert-telugu-appddaalu-bjjiilu-saadhn-workbook.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaklvr5dr4lva7d33ayohtprp4m3agfjlo3ju2yam53cja/master.m3u8""}]",6-8,,,,Telugu,,MUKKU VIJAYA KUMARI,,,Live,,NOW(),
do_31323123381229977611688,"గుడి, గుడి దీర్ఘాక్షర పదాలు",https://obj.diksha.gov.in/ntp-content-production/content/do_31323123381229977611688/artifact/0b44b0ff7037f09e603c85466fd40d5d-result_555_1475331084_1475331096907.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31323123381229977611688/y2mate.com-ap-scert-gdd-gdd-drgh-pdl-2v-trgt-clkllr-clkllr-sdhn-workbook_1080p-2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyadwi5557edx3bhxenlc7zchufuxgaip3g3dq3qhwhopra/master.m3u8""}]",6-8,,,,Telugu,Activities,MUKKU VIJAYA KUMARI,{Teacher},"{DJP,Words,Gudi ,Gudi dheergapu letter words,Listen,Learn}",Live,,NOW(),
do_31324040940843008011788,కొంటె కోతి 'ఒత్వం' అక్షర పదాలు,https://obj.diksha.gov.in/ntp-content-production/content/do_31324040940843008011788/artifact/hip-belt-.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31324040940843008011788/kontte-kooti-2v-trgti-otvn-akssr-pdaalu-saadhn-workbook-1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaa37gqo42x5vqpcdqhte5fkls33p5yj2wdakrbgczpypa/master.m3u8""}]",6-8,,,,Telugu,Activities,MUKKU VIJAYA KUMARI,{Teacher},"{DJP,Words,Vothvapu letter words,Listen,Read,Learn}",Live,,NOW(),
do_31324039544709120011755,అమ్మమ్మగారిల్లు 'మ' ఒత్తు పదాలు,https://obj.diksha.gov.in/ntp-content-production/content/do_3132248180839219201894/artifact/do_3132248180839219201894_1614357676621_whatsapp-image-2021-02-26-at-9.40.59-pm-9.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31324039544709120011755/ammmmgaarillu-2v-trgti-m-ottu-pdaalu-saadhn-workbook.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyam62zfmvptnzbc46qa4dnlvup7kehwwvddbsfzz3dhxeq/master.m3u8""}]",6-8,,,,Telugu,Activities,MUKKU VIJAYA KUMARI,{Teacher},"{DJP,words,Ma vothu words,Listen,Read,Learn}",Live,,NOW(),
do_31324040248973721611771,మొక్కజొన్న 'క' ఒత్తు పదాలు,https://obj.diksha.gov.in/ntp-content-production/content/do_31324040248973721611771/artifact/cfa01390067ac94de09307ed15f62867-result_555_1475330267_1475330280535.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31324040248973721611771/k-ottu-pdaalu-2v-trgti-apscert-mokkjonn-telugutoott-saadhn-workbook.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaz6xg6btqnraxobwejflorf2ti5knmaeycksaelng57ea/master.m3u8""}]",6-8,,,,Telugu,Activities,MUKKU VIJAYA KUMARI,{Teacher},"{DJP,Ka vothu words,Listen,Read}",Live,,NOW(),
do_31320397611368448016119,PET ANIMALS AND WILD ANIMALS,https://obj.diksha.gov.in/ntp-content-production/content/do_31320397611368448016119/artifact/animals_1190_1525258564_1525258564821.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320397611368448016119/whatsapp-video-2021-01-28-at-11.09.17-am.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyasxfa5csfzb4pg5iipjiofq4pavksybs2ecvandfh2ufq/master.m3u8""}]",6-8,,,,Telugu,Activities,B BHANU CHANDRA,"{Parent,Teacher}","{DJP,Domestic Animals,Wild Animals,Pictures,Knowing}",Live,,NOW(),
do_31320540315458764816439,ఋతువులు,https://obj.diksha.gov.in/ntp-content-production/content/do_31320540315458764816439/artifact/b502u3p107ch-drops-of-rain-rain-rhymes-c6lvke_1580985824360.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320540315458764816439/1611986152418.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyatl2dd2vjzcoiftgkvq5kayvltq7ebbktzd4btzcm4oiq/master.m3u8""}]",3-6,,,,Telugu,Activities,LAKSHMINARAYANA REDDY,{Teacher},"{DJP,Telugu Seasons,Spring,Summer,Rainy,Winter}",Live,,NOW(),
do_31373426884180377613936,VAM_ANDHRA PRADESH 3,https://obj.diksha.gov.in/ntp-content-production/content/do_31373426884180377613936/artifact/1200px-andhra_pradesh_1emblem.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373426884180377613936/3.244232f6-38aa-4d01-b98e-3ee3aab18328.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyanbcyp3bmxcgqk5dw6yotr4473yeolkuut27lhlu3bnva/master.m3u8""}]",6-8,,,,Telugu,Activities,AP DIKSHA,{Teacher},"{DJP,Play,Activity based learning,Addition,Division}",Live,,NOW(),
do_31318729068969984012184,Mathematics_2 class_Tables,https://obj.diksha.gov.in/ntp-content-production/content/do_31318729068969984012184/artifact/img-20210105-wa0000.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31318729068969984012184/gnnitn_gunnijaal_tlm_maths_tlm_primary_school_children_maths_tlm_.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyafxmtoeil5cmzfe7ier6bnlhob5vcy43lxilhikefb6la/master.m3u8""}]",6-8,,,,Telugu,Charts,Ksunil karunakar,{Teacher},"{DJP,Model,Tables,Students,Chart,Read,Learn}",Live,,NOW(),
do_31390273388516147214141,A song on NIPUN BHARATH by Andhra Pradesh,https://obj.diksha.gov.in/ntp-content-production/content/do_31390273388516147214141/artifact/do_3139029473307197441133_1697137129361_apdiksha_logo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31390273388516147214141/a-song-on-nipun-bharath-by-andhra-pradesh.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaytqeohs4ii5xulltc474ojnai26724ykoir2xk3zbq4a/master.m3u8""}]",6-8,,,,Telugu,Songs,AP DIKSHA,{Teacher},"{DJP,Play,Learn,Action,School,Bharat,Andhra Pradesh state,Skill}",Live,,NOW(),
do_31320477955223552016805,పడవ,https://obj.diksha.gov.in/ntp-content-production/content/do_31320477955223552016805/artifact/boat_1_1491391997548.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320477955223552016805/untitled_1080p.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyar2aku75fwvuqh3qravizv2pjijborgon4f5gl3gcnvcq/master.m3u8""}]",6-8,,,,Telugu,Rhymes / Lullabies,G RAM KUMAR,{Teacher},"{DJP,Small,Big,Boat,Rain,Images,Kids Play}",Live,,NOW(),
do_31320538414364262416320,telugu_seasons,https://obj.diksha.gov.in/ntp-content-production/content/do_31320538414364262416320/artifact/four_seasons_4260985963_466_1501148137_1501148191653.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320538414364262416320/540_30_2.75_jan302021.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaa6wq2xyj4vbqir2lst4is4qqzm62qvqatasf4uvwj2pa/master.m3u8""}]",6-8,,,,Telugu,Activities,SALUPALLI MURALIDHAR,{Teacher},"{DJP,Telugu Seasons,Images,Explanation,Knowing,Learning}",Live,,NOW(),
do_31320471429404262414783,uses of body parts,https://obj.diksha.gov.in/ntp-content-production/content/do_31320471429404262414783/artifact/body-parts.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320471429404262414783/vvbr-video.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyak4b4gf6zkxlbminzpoa273ncsd55yv4cjwiia44isxja/master.m3u8""}]",6-8,,,,Telugu,Activities,CH SIVANNARAYANA,{Teacher},"{DJP,Body parts,Uses,Hears,Eyes,Listen,See,Camera,Book}",Live,,NOW(),
do_31320466096114073615935,wild animals,https://obj.diksha.gov.in/ntp-content-production/content/do_31320466096114073615935/artifact/maxresdefault_1_1834_1490937377_1490937170302.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320466096114073615935/wild-animals_540p.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya5guu7fwmwcj6iyrjn6u7actq34xnswcldkbe23j3er4q/master.m3u8""}]",6-8,,,,Telugu,Activities,KAKKALA SUBBARAO,{Teacher},"{DJP,Forest,Wild Animals,Food Intake,Lion,Elephant,Deer}",Live,,NOW(),
do_31320475981326745614400,Animals,https://obj.diksha.gov.in/ntp-content-production/content/do_31320475981326745614400/artifact/4658445.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320475981326745614400/animals-1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyar5geixs4rxjf2hklusqj2pdnbrrhyyankgdesxk7tkea/master.m3u8""}]",6-8,,,,Telugu,Activities,K.VENKATA RAMBABU,{Teacher},"{DJP,Teacher,Students,Types of Animals,Wild,Domestic,Identification,Names}",Live,,NOW(),
do_3131898035176488961262,our animals,https://obj.diksha.gov.in/ntp-content-production/content/do_3131898035176488961262/artifact/143bcd5853193dae8878433bd130260a_1495612749901.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131898035176488961262/vid-20210107-wa00211.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaiy6ilc47lagfpymyrxdm2pq4slreedlyp7uawjs3lg5q/master.m3u8""}]",6-8,,,,Telugu,Activities,VISWANADHAPALLI NAGA RAJU,{Teacher},"{DJP,Animals,Identify,Name}",Live,,NOW(),
do_31373428399770828817408,VAM_ANDHRA PRADESH 6,https://obj.diksha.gov.in/ntp-content-production/content/do_31373428399770828817408/artifact/1200px-andhra_pradesh_1emblem.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373428399770828817408/6.3132c4ce-78f1-42cf-9d0c-21e6b43efa2d.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamh3djfc6sis3ohpzftfwgnxwmf7tlkub5p2qq54kjirq/master.m3u8""}]",6-8,,,,Telugu,Handbooks for teachers and trainers,AP DIKSHA,{Parent},"{DJP,Teacher,Students,Activity based learning,Cards,Letters,Play,Words,Recoginition,Learning}",Live,,NOW(),
do_31373431764787200017412,VAM_ANDHRA PRADESH 13,https://obj.diksha.gov.in/ntp-content-production/content/do_31373431764787200017412/artifact/1200px-andhra_pradesh_1emblem.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373431764787200017412/12.49918e00-966b-45e5-a1ab-556e021cfdc2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4gjlca6y5k2wengsuc4ij44earnmuclyw4xwom5wirjq/master.m3u8""}]",6-8,,,,Telugu,Cards,AP DIKSHA,{Teacher},"{DJP,Teacher,Students,Classroom,Letter Cards,Making of words,Participation,Learning}",Live,,NOW(),
do_31373429325434060817409,VAM_ANDHRA PRADESH 8,https://obj.diksha.gov.in/ntp-content-production/content/do_31373429325434060817409/artifact/1200px-andhra_pradesh_1emblem.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373429325434060817409/8.8a6e56f8-2b3d-4ec1-81aa-52c88e24e130.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaagr3hhmw2pk6s6carlm7gi4exhngecgtgwlvpmdqbd4q/master.m3u8""}]",6-8,,,,Telugu,Activities,AP DIKSHA,{Teacher},"{DJP,Pictures,Letter cards,Teacher,Student,Telugu letters,words,Pronunciation,Correction, Errors}",Live,,NOW(),
do_31373430664779366417411,VAM_ANDHRA PRADESH 12,https://obj.diksha.gov.in/ntp-content-production/content/do_31373430664779366417411/artifact/1200px-andhra_pradesh_1emblem.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373430664779366417411/11.7f6676b8-3ad5-403e-91d1-5f6316d7a75e.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazyzqf6qj45odt532irdcb4unj45eoy74ome42hsmxckq/master.m3u8""}]",3-6,,,,Telugu,Charts,AP DIKSHA,{Teacher},{DJP telugu varnamala reading},Live,,NOW(),
do_31320523076409753615721,1st Class Telugu Letters,https://obj.diksha.gov.in/ntp-content-production/content/do_31320523076409753615721/artifact/screenshot_20210129-210633_video-player.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320523076409753615721/untitled-14_2160p.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyayggu45njjd4f7y5t6d36vxq3umuwv6z6xmkyb2t5634a/master.m3u8""}]",3-6,,,,Telugu,Activities,NAGARAJU DEVARAPALLI,{Teacher},{DJP telugu varnamala writing},Live,,NOW(),
do_31320494633268838415839,PATASALA PANDUGA,https://obj.diksha.gov.in/ntp-content-production/content/do_31320494633268838415839/artifact/class-2-telugu.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320494509150208017643/video_compressor_20210129080057.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyans5xnrxozy6lkkp2it3tzafw6nona3q2q45knnb3tata/master.m3u8""}]",6-8,,,,Telugu,Activities,G.SRINIVASA RAO,{Teacher},{DJP telugu pupils celabrated festivals},Live,,NOW(),
do_3131897421889126401196,cha ottu,https://obj.diksha.gov.in/ntp-content-production/content/do_3131897421889126401196/artifact/letter8_562_1480404347_1480404335407.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131897421889126401196/balu-video-diksha-cha-ottu.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya6geopu6trxdldvdrcofqqcwzny6rjnjqdtmdsb5qlpna/master.m3u8""}]",3-6,,,,Telugu,Activities,S.BALAKRISHNA,{Teacher},{DJP telugu letters writing},Live,,NOW(),
do_31320193893158092815157,JANTHUVULA BOMMALU VAATI PERLU,https://obj.diksha.gov.in/ntp-content-production/content/do_31320193893158092815157/artifact/maxresdefault_1_1834_1490937377_1490937170302.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320193893158092815157/janthuvula-bommalu-vaati-perlu.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyadvuu67fj2itkfdswoafeq2bqynsd5kq35fvvib6iyrta/master.m3u8""}]",6-8,,,,Telugu,Activities,KANCHETTI PALLI CHAND BASHA,{Teacher},{DJP animals names},Live,,NOW(),
do_3138629449891020801223,ANDHRA PRADESH NIPUN BHARATH SONG,https://obj.diksha.gov.in/ntp-content-production/content/do_3138629449891020801223/artifact/diksha-app-for-jio-phone-how-to-download-and-use-diksha-app-on-jio-phones-1599554793.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3138629449891020801223/ap_fln_song.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaj7iphuooib6olkf6vjm3hnd2qotijwxkkjoczuumxpnq/master.m3u8""}]",6-8,,,,Telugu,Songs,AP DIKSHA,{Teacher},{DJPtelugu song},Live,,NOW(),
do_31320536007039385616180,Types of houses,https://obj.diksha.gov.in/ntp-content-production/content/do_31320536007039385616180/artifact/south-house_1556005386521.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320536007039385616180/untitled-1-copy2-copy_1080p.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya5eejbr2leiimo3q5ccetharap63alolegczdwlvqqv4q/master.m3u8""}]",6-8,,,,Telugu,Activities,G bangarayya,{Teacher},{DJP difference houses},Live,,NOW(),
do_31320476740263116815016,Domestic animals,https://obj.diksha.gov.in/ntp-content-production/content/do_31320476740263116815016/artifact/7189a299-c0e1-4b8b-9728-04618a276281.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320476740263116815016/penpuddu-jntuvulu.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyawbiqwg3sx2avnshzhxnhymqy3th66mp4hoyhinprczca/master.m3u8""}]",6-8,,,,Telugu,Activities,Kolla Venkatesh,{Teacher},{DJP domestic animalls},Live,,NOW(),
do_31320480051835699216555,VEGETABLES,https://obj.diksha.gov.in/ntp-content-production/content/do_31320480051835699216555/artifact/veg-image.thumb.jpeg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320480051835699216555/vegetables.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya6465opwo2obsa26hh2qbg63dwgtgt47as6vum7ai6naa/master.m3u8""}]",6-8,,,,Telugu,Activities,K.V.R.TATAJI,{Teacher},{DJP vegetables},Live,,NOW(),
do_31320501719029350415406,సమయస్ఫూర్తి,https://obj.diksha.gov.in/ntp-content-production/content/do_31320501719029350415406/artifact/img-20210129-wa0001.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320501719029350415406/untitled-1_480p.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyae65aphs6thmb7oa7caskkybv56rnejh2ay4va3dvdqpq/master.m3u8""}]",6-8,,,,Telugu,Stories,Cv Rajesh,{Teacher},{DJP tiger and rabit},Live,,NOW(),
do_31320533712238182417825,ఋతువులు,https://obj.diksha.gov.in/ntp-content-production/content/do_31320533712238182417825/artifact/seasons_587_1482409391_1482409392005_536_1488777759_1488777527362.thumb.png,,video/x-youtube,https://youtu.be/xiTSSY5BaqE,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://youtu.be/xiTSSY5BaqE""}]",6-8,,,,Telugu,Activities,S Pradeepkumar,{Teacher},{DJP seasons},Live,,NOW(),
do_31320045578193305613452,2nd class Telugu konte kothi,https://obj.diksha.gov.in/ntp-content-production/content/do_31320045578193305613452/artifact/download-animals-monkey-png-transparent-images-transparent-backgrounds-pngriver-com-hangingmonkey_9555_1536456716_1536456716405.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320045578193305613452/untitled_2_720p_11.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamoaq6etjdqllejbuwbj5oabi424xaffdt4h3shmv6vqa/master.m3u8""}]",6-8,,,,Telugu,Stories,Vanjarapu Dharmarao,{Teacher},{DJP monkey behaver},Live,,NOW(),
do_31320550601570713615832,vaana,https://obj.diksha.gov.in/ntp-content-production/content/do_31320550601570713615832/artifact/545744_125819134210075_301844979_n_1560084406269.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320550601570713615832/presentation1-2class-3.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyacyvdpk62jrsrat5jnv3wloqvy7fvmwa6pvpyjozxnnda/master.m3u8""}]",6-8,,,,Telugu,Songs,S. SIVA SANKARA RAO,{Teacher},{DJP rain and other things like agrifeld fogs},Live,,NOW(),
do_43134227850275471361971,సమాచారాన్ని లెక్కించడం & చూపడం | Part 2/3,https://obj.diksha.gov.in/ntp-content-production/content/do_43134227850275471361971/artifact/ttl-logo-2-copy.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_43134227850275471361971/artifact/b_te_g_i_c9_vt1_ie.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazp55perbshpen67iliianentdq56xioflndyrqyhnmxq/master.m3u8""}]",3-6,,,,Telugu,Activities,,{Teacher},{DJP numbers and things},Live,,NOW(),
do_43134227850275389441970,సమాచారాన్ని లెక్కించడం & చూపడం | Part 1/3,https://obj.diksha.gov.in/ntp-content-production/content/do_43134227850275389441970/artifact/ttl-logo-2-copy.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_43134227850275389441970/artifact/b_te_g_i_c9_vt1_hkc.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyasvzyja72eqbh2oguw52sphli7wfytfjulrcxahu2mtsq/master.m3u8""}]",3-6,,,,Telugu,Activities,,{Teacher},"{DJP numbers,orderd framing}",Live,,NOW(),
