identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_3137766146029158401835,हिवाळा (कविता आशय स्पष्टीकरण),https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766146029158401835/2-bhasha-hivala-kavita-aashay.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_31377673199269478411095,हिवाळा (स्वाध्याय १),https://obj.diksha.gov.in/ntp-content-production/content/do_31377671108925030411064/artifact/do_31377671108925030411064_1681727428354_2.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377673199269478411095/2nd-hiwala-swadhyay-bhag-1-manohar-salokhe.mp4,[],6-8,,,,Marathi,Activity,PRAVIN DATTATRAY DAKARE,{Teacher},{Activity},Live,,NOW(),
do_3137767333830819841483,हिवाळा (स्वाध्याय २),https://obj.diksha.gov.in/ntp-content-production/content/do_31377671108925030411064/artifact/do_31377671108925030411064_1681727428354_2.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137767333830819841483/2nd-hiwala-swadhyay-bhag-2-manohar-salokhe.mp4,[],6-8,,,,Marathi,Activity,PRAVIN DATTATRAY DAKARE,{Teacher},{Activity},Live,,NOW(),
do_3137766579401277441927,वाचूया लिहूया,https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766579401277441927/2-bhasha-wachuya-lihuya-34page.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Identification},Live,,NOW(),
do_3137766854749798401423,कणभर तीळ_ऐकुया गाऊया,https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766854749798401423/2_mraatthii_knnbhr-til-_-prnnaalii-kolhe.mp4,[],6-8,,,,Marathi,Stories,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_31377669274624819211002,"चांदोबाच्या देशात (ऐकुया,गाऊया)",https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377669274624819211002/2_mraatthii_caandobcyaa-deshaat-_-prnnaalii-kolhe.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_31377669756261171211042,डिंगोरी (चित्र पूर्ण करूया),https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377669756261171211042/2_mraatthii_ddingorii_citr-puurnn-kruuyaa_prnnaalii-kolhe-.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_31377671046334054411060,फुग्या रे (स्वाध्याय),https://obj.diksha.gov.in/ntp-content-production/content/do_31377671108925030411064/artifact/do_31377671108925030411064_1681727428354_2.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377671046334054411060/2_mraatthii_phugyaa-re_svaadhyaay-_prnnaalii-kolhe.mp4,[],6-8,,,,Marathi,Activity,PRAVIN DATTATRAY DAKARE,{Teacher},{Activity},Live,,NOW(),
do_3137767347942768641487,कणभर तीळ (स्वाध्याय),https://obj.diksha.gov.in/ntp-content-production/content/do_31377671108925030411064/artifact/do_31377671108925030411064_1681727428354_2.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137767347942768641487/2nd-mar-kanbhar-till-swayadhya-pranali-kolhe.mp4,[],6-8,,,,Marathi,Activity,PRAVIN DATTATRAY DAKARE,{Teacher},{Activity},Live,,NOW(),
do_3137766673542103041962,देवा तुझे किती (कविता आशय स्पष्टीकरण),https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766673542103041962/2.-bhasha-deva-tuze-kiti.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Identification},Live,,NOW(),
do_3137772368199680001609,हळूच या हो हळूच या (आशय स्पष्टीकरण),https://obj.diksha.gov.in/ntp-content-production/content/do_31377671108925030411064/artifact/do_31377671108925030411064_1681727428354_2.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137772368199680001609/02_mar_kavita_haluch-ya_part-1_prasad-hasabnis.mp4,[],6-8,,,,Marathi,Activity,PRAVIN DATTATRAY DAKARE,{Teacher},{Activity},Live,,NOW(),
do_3137766094281195521241,हळूच या हो हळूच या (कविता गायन),https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766094281195521241/2-bhasha-haluch-yaa-ho-gayan.mp4,[],6-8,,,,Marathi,Songs,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_31377738321131110411445,गोष्टीतील वजाबाकी,https://obj.diksha.gov.in/ntp-content-production/content/do_31377738321131110411445/artifact/do_3137766724895539201397_1681722716183_capture.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377738321131110411445/2nd_gostitil-vajabaaki-math-arun-bais-.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyawf5v45dk54bemw3bg2akhq22gqd6kr4ihmu4wlo3mtpa/master.m3u8""}]",6-8,,,,Marathi,Activity,Nagnath Vibhute,{Teacher},{Mathematical},Live,,NOW(),
do_31377803152448716811760,मंगळावरची शाळा (स्वाध्याय),https://obj.diksha.gov.in/ntp-content-production/content/do_31377803152448716811760/artifact/do_31377803221937356811_1681888698771_2.thumb.jpg,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31377803152448716811760/2_mar_mangalavarchi-shala-swadhyay_tanaji-khandagale.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyannm35qpwxp6ckhbto2w5bhz4a42gg6i3mxdjp7epdrxa/master.m3u8""}]",6-8,,,,Marathi,Activity,Tanaji Khandagale,{Teacher},{Activity},Live,,NOW(),
do_3137766193436672001250,मंगळावरची शाळा (स्वाध्याय),https://obj.diksha.gov.in/ntp-content-production/content/do_312816218226352128115202/artifact/capture_1564479765049.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3137766193436672001250/2-bhasha-manglavarchi-shaala-swadhyay-2nd.mp4,[],6-8,,,,Marathi,Activity,eBalbharati,{Teacher},{Activity},Live,,NOW(),
do_3128996637237166081249,1.चला शोधूया वेगवेगळे आकार,https://obj.diksha.gov.in/ntp-content-production/content/do_3128996637237166081249/artifact/capture_1574666183584.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3128996637237166081249/artifact/1679592182685_do_3128996637237166081249.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3128996637237166081249-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Identification},Live,,NOW(),
do_3129003564957696001462,2. चला हाताळूया भौमितिक आकार,https://obj.diksha.gov.in/ntp-content-production/content/do_3129003564957696001462/artifact/capture_1574750611844.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129003564957696001462/artifact/1679231361286_do_3129003564957696001462.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129003564957696001462-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Identification},Live,,NOW(),
do_31290035908189388811059,7. गट करुन मोजणी & 8. चित्रात दाखवलेली संख्या,https://obj.diksha.gov.in/ntp-content-production/content/do_31290035908189388811059/artifact/capture_1574750929227.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290035908189388811059/artifact/1679232028890_do_31290035908189388811059.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290035908189388811059-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3128098362538803201130,गंमत रेषेची,https://obj.diksha.gov.in/ntp-content-production/content/do_3128098362538803201130/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3128098362538803201130/2_gamat-reshechi_pramod-pardeshi.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya5vqkarhthlobv6px7yhuzsp52e2syqea2kccqisl62pq/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Identification},Live,,NOW(),
do_3130139844783144961241,प्रस्तावना चला शोधूया वेगवेगळे आकार.,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139844783144961241/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/ZykM3dAC1Uo?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ZykM3dAC1Uo?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Identification},Live,,NOW(),
do_3130139840006799361219,प्रस्तावना चला हाताळूया भौमितिक आकार,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139840006799361219/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/K7uE15E2640?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/K7uE15E2640?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3129003578375290881466,"5. संख्यांच्या जगात & वाचूया, 6. संख्या अक्षरांत",https://obj.diksha.gov.in/ntp-content-production/content/do_3129003578375290881466/artifact/capture_1574750834659.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129003578375290881466/artifact/1679230834276_do_3129003578375290881466.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129003578375290881466-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_31290036259300147211063,12. बेरजेची गंमत & 15. शून्याची बेरीज आणि वजाबाकी,https://obj.diksha.gov.in/ntp-content-production/content/do_31290036259300147211063/artifact/capture_1574751338212.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290036259300147211063/artifact/1679232689089_do_31290036259300147211063.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290036259300147211063-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3128098463931596801133,संख्याच्या जगात,https://obj.diksha.gov.in/ntp-content-production/content/do_3128098463931596801133/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3128098463931596801133/2_sankhyachya-jagat_pramod-pardeshi.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaz67ah7kxzgkcz4yxkygwdjgw4dszqu6ckyoezk45kaca/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Mathematical},Live,,NOW(),
do_31290036315642265611066,"17. वजाबाकीने कमी करुया , 18. बेरीज - वजाबाकीची जोडी, & 19 .गोष्टीतील वजाबाकी",https://obj.diksha.gov.in/ntp-content-production/content/do_31290036315642265611066/artifact/capture_1574751409368.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290036315642265611066/artifact/1679230993298_do_31290036315642265611066.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290036315642265611066-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3128098493807575041134,स्थानिक किमत म्हणजे काय,https://obj.diksha.gov.in/ntp-content-production/content/do_3128098493807575041134/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3128098493807575041134/2_sthanik-kimat-pahne_pramod-pardeshi.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaut6z22okysfejhl25apth32iidbbsgpqbh2a4l7oqs4q/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Mathematical},Live,,NOW(),
do_3129004622591508481686,4. चला ओळखूया भौमितिक आकृत्या,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004622591508481686/artifact/capture_1574763558442.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004622591508481686/artifact/1679230816269_do_3129004622591508481686.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004622591508481686-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139842202419201185,प्रस्तावना संख्यांच्या जगात,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139842202419201185/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/w7sOsaLFUm8?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/w7sOsaLFUm8?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31280983803514060819898,"संख्येचे शेजारी, लगतची मागची व पुढची संख्या",https://obj.diksha.gov.in/ntp-content-production/content/do_31280983803514060819898/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31280983803514060819898/2_lagatchi-sankhya_tanaji-khandagale.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaqa3vk5w2cfjzuyirsbdip6oex4uatz6gozr6cyl6kfga/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Mathematical},Live,,NOW(),
do_3129004265487728641522,"21.सख्यांचा लहानमोठेपणा , 22.संख्येचे शेजारी लगतची मागची व पुढची संख्या , 23.संख्यांचा चढता व उतरता क्रम , 24.चला, संख्या तयार करुया!",https://obj.diksha.gov.in/ntp-content-production/content/do_3129004265487728641522/artifact/capture_1574759143952.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004265487728641522/artifact/1679646404222_do_3129004265487728641522.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004265487728641522-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3128098508119900161135,टप्प्याने संख्या मोजुया,https://obj.diksha.gov.in/ntp-content-production/content/do_3128098508119900161135/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3128098508119900161135/2_tappyane-sankhya-mojuya_pramod-pardeshi.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagh2ebaphhx3x56fl44bjqb7reesqelcusyttwlgpeala/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Mathematical},Live,,NOW(),
do_3129003619949199361471,10. संख्येचे विस्तारित रुप,https://obj.diksha.gov.in/ntp-content-production/content/do_3129003619949199361471/artifact/capture_1574751268264.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129003619949199361471/artifact/1679232450655_do_3129003619949199361471.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129003619949199361471-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139843979755521148,६१ ते १०० अंकांचे वाचन आणि लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139843979755521148/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/oheFXBkV1hc?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/oheFXBkV1hc?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3128098401745059841132,संख्यांचा लहानमोठेपणा,https://obj.diksha.gov.in/ntp-content-production/content/do_3128098401745059841132/artifact/2th-math_1563699754968.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3128098401745059841132/2_sankhanycha-lahanmothepana_tanaji-khandagale.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya7oklhy6m2gopapypdtczak5f3vfzu34cttvvq54fdfmq/master.m3u8""}]",6-8,,,,Marathi,Activity,IT MSCERT,{Teacher},{Mathematical},Live,,NOW(),
do_3129004220425994241494,36. गुणाकार पूर्वतयारी & 37. पाढे तयार करूया,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004220425994241494/artifact/capture_1574758642828.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004220425994241494/artifact/1679592334311_do_3129004220425994241494.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004220425994241494-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_31290041458472550411092,"25. संख्यावाचक (मूल्यवाचक), क्रमवाचक शब्द , 26.मिळवू चित्रातून माहिती",https://obj.diksha.gov.in/ntp-content-production/content/do_31290041458472550411092/artifact/capture_1574757771261.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290041458472550411092/artifact/1679230504792_do_31290041458472550411092.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290041458472550411092-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3129004825506037761812,"14. बेरीज - बिनहातच्याची ,16 गोष्टीतील बेरीज-१",https://obj.diksha.gov.in/ntp-content-production/content/do_3129004825506037761812/artifact/capture_1574766030231.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004825506037761812/artifact/1679641705834_do_3129004825506037761812.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004825506037761812-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3129004158842388481484,"27. खास बेरीज, हातच्याची , 28.गोष्टीतील बेरीज-२",https://obj.diksha.gov.in/ntp-content-production/content/do_3129004158842388481484/artifact/capture_1574757864486.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004158842388481484/artifact/1679231374960_do_3129004158842388481484.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004158842388481484-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139845360680961211,प्रस्तावना संख्येचे विस्तारीत रूप.,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139845360680961211/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/XC3IvNCL02w?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/XC3IvNCL02w?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139841412546561210,प्रस्तावना गमंत रेषेची,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139841412546561210/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/nSW87uXhYOQ?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/nSW87uXhYOQ?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139844509122561214,प्रस्तावना चित्रात दाखवलेली संख्या,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139844509122561214/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/TkBm-0yVkVM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/TkBm-0yVkVM?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139840839024641220,दंडगोल,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139840839024641220/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/ksoLYruU4do?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ksoLYruU4do?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31290036441622937611069,20. वर्षाचे महिने बारा,https://obj.diksha.gov.in/ntp-content-production/content/do_31290036441622937611069/artifact/capture_1574751606073.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290036441622937611069/artifact/1679231113177_do_31290036441622937611069.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290036441622937611069-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Calender},Live,,NOW(),
do_3130139846207078401221,प्रस्तावना बेरजेची गंमत,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139846207078401221/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/WToHA1g1BHM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/WToHA1g1BHM?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3129004167837040641486,"30. ओळखूया, नाणी - नोटा",https://obj.diksha.gov.in/ntp-content-production/content/do_3129004167837040641486/artifact/capture_1574757956283.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3129004167837040641486/artifact/1679230331968_do_3129004167837040641486.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3129004167837040641486-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139850184949761216,प्रस्तावना शून्याची बेरीज व वजाबाकी,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139850184949761216/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/2BqrX21yZZA?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/2BqrX21yZZA?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3128996723793920001794,3. गंमत रेषेची,https://obj.diksha.gov.in/ntp-content-production/content/do_3128996723793920001794/artifact/capture_1574667091743.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_3128996723793920001794/artifact/1679592195515_do_3128996723793920001794.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_3128996723793920001794-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
do_3130139842468986881147,प्रस्तावना संख्या वाचू,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139842468986881147/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/FLFlTzWtjgM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/FLFlTzWtjgM?rel=0?autoplay=1&enablejsapi=1""}]",6-8,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_31290042794442752011177,31. लांबी मोजूया,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042794442752011177/artifact/capture_1574759350946.thumb.jpg,,application/vnd.ekstep.ecml-archive,https://obj.diksha.gov.in/ntp-content-production/content/do_31290042794442752011177/artifact/1679230520825_do_31290042794442752011177.zip,"[{""mimetype"":"""",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/ecml/do_31290042794442752011177-latest""}]",6-8,,,,Marathi,Activity,Balbharati,{Teacher},{Mathematical},Live,,NOW(),
